genome_type_enc,taxonomic_family_enc,is_dna,is_enveloped,is_segmented,is_vector_borne,is_zoonotic,infects_humans,host_breadth,rg_label
5,41,0,1,0,0,1,0,140.0,2
4,17,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,2.2508605273466613,2
5,41,0,1,0,0,0,0,1.0,2
5,33,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,1.0,2
4,45,0,1,0,0,1,0,3.0,2
2,4,0,1,0,0,1,0,1.0,2
5,41,0,1,0,0,1,0,2.0,2
5,26,0,1,0,0,1,0,1.4795747183148065,2
5,41,0,1,0,0,1,1,2.0,2
5,29,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
5,29,0,1,0,0,1,0,3.0,2
4,45,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
5,18,0,1,0,0,1,0,3.0,2
4,36,0,0,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
4,45,0,1,0,0,1,0,2.566037210494076,2
4,36,0,0,0,0,1,0,3.0,2
4,45,0,1,0,0,1,0,3.0,2
0,38,1,0,0,0,1,0,3.0,2
5,30,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,6.0,2
4,17,0,1,0,0,1,0,3.0,2
5,26,0,1,0,0,1,0,2.9590210572430173,2
6,47,0,1,0,0,1,0,25.0,2
5,18,0,1,0,0,1,0,3.0,2
5,29,0,1,0,0,1,0,3.0,2
5,29,0,1,0,0,1,0,3.0,2
4,36,0,0,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,140.0,2
5,29,0,1,0,0,1,0,3.0,2
4,45,0,1,0,0,0,0,1.0,2
6,47,0,1,0,0,1,0,6.0,2
6,47,0,1,0,0,0,0,1.0,2
6,47,0,1,0,0,0,0,15.0,2
6,47,0,1,0,0,0,0,1.0,2
0,39,1,1,0,0,0,0,3.0,2
5,41,0,1,0,0,0,0,1.0,2
5,29,0,1,0,0,1,0,3.0,2
2,4,0,1,0,0,1,0,1.0,2
6,47,0,1,0,0,1,0,6.0,2
2,35,0,1,0,0,1,0,3.0,2
5,29,0,1,0,0,1,0,3.0,2
2,4,0,1,0,0,1,0,1.1328010664449963,2
5,29,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.1990507053176003,2
5,41,0,1,0,0,1,0,1.0,2
6,47,0,1,0,0,0,0,13.853265916656133,2
5,33,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,2.1887958232639972,2
4,16,0,1,0,0,0,0,2.6412789514879105,2
4,45,0,1,0,0,1,0,17.251879340203146,2
6,47,0,1,0,0,0,0,1.0,2
5,18,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,3.0,2
4,45,0,1,0,0,0,0,1.0,2
5,29,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,23.13177724968393,2
6,47,0,1,0,0,0,0,1.0,2
5,33,0,1,0,0,1,0,3.0,2
2,35,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
5,41,0,1,0,0,0,0,2.0,2
6,47,0,1,0,0,0,0,15.0,2
5,29,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,0,0,1.739305471764097,2
5,18,0,1,0,0,1,0,4.503962545706594,2
5,18,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,6.0,2
5,18,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
5,18,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,1,5.0,2
2,4,0,1,0,0,1,0,1.0,2
5,31,0,1,0,0,1,0,1.846941884616237,2
5,26,0,1,0,0,1,0,1.8629594325000833,2
4,17,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,1,2.8723102705775343,2
5,41,0,1,0,0,1,0,2.2500164492161048,2
5,29,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
2,4,0,1,0,0,1,0,1.0,2
6,47,0,1,0,0,0,0,1.0,2
5,28,0,1,0,0,1,0,7.320155220099754,2
6,47,0,1,0,0,0,0,1.0,2
6,47,0,1,1,0,0,0,1.0,2
4,36,0,0,0,0,1,0,3.0,2
0,39,1,1,0,0,0,0,2.4656725264694366,2
5,18,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,2.6103819137807966,2
4,17,0,1,0,0,1,0,3.0,2
4,18,0,1,0,0,1,0,1.0,2
5,30,0,1,0,0,1,0,1.1069705934947378,2
5,29,0,1,0,0,1,0,2.917082993766397,2
4,36,0,0,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,3.0,2
4,36,0,0,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,6.323230095575696,2
2,4,0,1,0,0,1,0,1.0,2
5,41,0,1,0,0,1,0,140.0,2
2,4,0,1,0,0,1,0,1.0,2
5,31,0,1,0,0,1,0,1.1834082945169622,2
2,35,0,1,0,0,1,0,3.0,2
4,36,0,0,0,0,1,0,3.0,2
4,45,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,3.0,2
5,33,0,1,0,0,1,0,3.0,2
5,29,0,1,1,0,1,0,7.0,2
5,41,0,1,0,0,1,0,140.0,2
5,41,0,1,0,0,1,0,5.128758957327949,2
4,36,0,0,0,0,1,0,3.0,2
2,35,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,140.0,2
6,47,0,1,0,0,1,0,6.0,2
6,47,0,1,0,0,0,0,1.0,2
5,41,0,1,0,0,1,0,140.0,2
4,36,0,0,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,2.0,2
5,18,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,0,0,1.0,2
5,18,0,1,0,0,1,0,3.0,2
2,35,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,6.0,2
5,41,0,1,0,0,0,0,1.0,2
5,41,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
4,45,0,1,0,0,0,0,1.0,2
5,18,0,1,0,0,1,0,1.0,2
6,47,0,1,0,0,0,0,1.0,2
5,41,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
5,18,0,1,0,0,1,0,3.0,2
0,39,1,1,0,0,0,0,2.248724154430288,2
6,47,0,1,0,0,1,0,6.6697474709809015,2
4,17,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,2.5947979132185828,2
5,29,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
5,29,0,1,0,0,1,0,3.0,2
6,47,0,1,1,0,0,0,1.0,2
6,47,0,1,0,0,0,0,1.0,2
2,4,0,1,0,0,1,0,1.0,2
4,36,0,0,0,0,1,0,3.0,2
2,35,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,3.0,2
4,45,0,1,0,0,1,0,3.0,2
4,36,0,0,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,24.436335831606556,2
6,47,0,1,0,0,1,0,6.0,2
6,47,0,1,0,0,1,0,13.0,2
5,41,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
2,4,0,1,0,0,1,0,1.9565992167018273,2
4,36,0,0,0,0,1,0,3.0,2
4,18,0,1,0,0,1,0,1.0,2
6,47,0,1,0,0,0,0,1.0,2
6,47,0,1,0,0,0,0,1.0,2
5,41,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,1.0,2
6,47,0,1,1,0,0,0,2.0,2
6,47,0,1,0,0,0,0,1.0,2
6,47,0,1,0,0,0,1,2.0,2
2,35,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,6.0,2
5,29,0,1,0,0,1,0,3.0,2
4,36,0,0,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,140.0,2
2,35,0,1,0,0,1,0,3.0,2
5,29,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,1.0,2
6,47,0,1,0,0,1,0,11.339359807791132,2
5,26,0,1,0,0,1,0,4.765758191656381,2
5,29,0,1,0,0,1,0,3.0,2
5,29,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,3.0,2
5,29,0,1,0,0,1,0,5.187036612684675,2
4,17,0,1,0,0,1,0,3.0,2
5,29,0,1,0,0,1,0,3.0,2
2,4,0,1,0,0,1,0,2.0,2
4,17,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
4,45,0,1,0,0,0,0,2.0,2
6,47,0,1,0,0,1,0,2.9237996204008367,2
6,47,0,1,0,0,0,0,1.0,2
0,39,1,1,0,0,0,0,3.0,2
5,41,0,1,0,0,1,0,3.8376747576383474,2
4,45,0,1,0,0,1,0,16.0,2
6,47,0,1,0,0,1,0,6.0,2
5,29,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,1.0,2
2,4,0,1,0,0,1,0,1.0,2
5,16,0,1,0,0,1,0,1.0,3
5,32,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,1.9802238917835764,3
3,26,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,2.1965190696151513,3
6,47,0,1,0,0,0,0,4.589827137143468,3
6,47,0,1,0,0,0,0,5.112802281101386,3
2,4,0,1,0,0,1,1,2.5012295032817167,3
5,30,0,1,0,0,0,0,8.283809432456511,3
2,4,0,1,0,0,1,1,1.0,3
4,16,0,1,0,0,1,0,1.825235353822853,3
4,24,0,1,0,0,1,0,20.511927656828867,3
2,4,0,1,0,0,1,0,3.4471740785160065,3
2,4,0,1,0,0,1,0,3.0,3
4,17,0,1,0,0,1,0,18.276970697585742,3
5,46,0,1,1,0,0,0,1.0,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,2.2491289322085026,3
2,4,0,1,0,0,1,1,2.2454571259153178,3
5,31,0,1,0,0,0,0,4.793752262328135,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.0,3
4,17,0,1,0,0,1,0,4.6529149322154835,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
4,30,0,1,0,0,1,0,3.0,3
0,28,0,1,0,0,1,0,3.0,3
4,20,0,1,0,0,1,0,19.27725455036166,3
4,30,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.0987857061248878,3
5,28,0,1,0,0,1,0,3.0,3
5,44,0,1,1,0,0,0,1.0,3
5,29,0,1,0,0,0,0,14.376426126368564,3
4,16,0,1,0,0,1,0,2.413578456603871,3
5,16,0,1,0,0,1,0,1.0,3
2,4,0,1,0,0,1,0,2.3274815439229615,3
6,47,0,1,0,0,1,0,8.25712358831304,3
2,4,0,1,0,0,1,1,2.2084209562741517,3
5,32,0,1,0,0,1,0,3.0,3
5,29,0,1,1,0,1,0,22.0,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,3.198115529294942,3
4,16,0,1,0,0,1,0,1.883061002746754,3
4,18,0,1,0,0,1,0,18.449183268966802,3
5,31,0,1,0,0,1,0,3.0,3
6,47,0,1,1,0,0,0,8.063463868579152,3
4,16,0,1,0,0,1,0,4.428033271788657,3
4,16,0,1,0,0,1,0,2.5230212634349445,3
4,24,0,1,0,0,1,0,20.472872253265045,3
2,4,0,1,0,0,1,1,1.1011226761227904,3
5,31,0,1,0,0,0,0,4.831786387770006,3
2,4,0,1,0,0,1,1,2.40193826291824,3
4,16,0,1,0,0,1,0,2.854473987271613,3
5,29,0,1,1,0,1,0,22.0,3
4,20,0,1,0,0,1,0,19.175031091374017,3
5,29,0,1,0,0,0,0,20.617070729087704,3
4,16,0,1,0,0,1,0,1.3393508563407677,3
5,29,0,1,1,0,1,0,22.0,3
4,16,0,1,0,0,1,0,2.4970831830244813,3
1,29,0,1,0,0,1,0,3.0,3
5,32,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.2110056904645652,3
2,4,0,1,0,0,1,1,1.0,3
6,47,0,1,0,0,0,0,2.233109073705292,3
1,29,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
4,17,0,1,0,0,1,0,7.897090092943321,3
5,32,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,5.60622392602419,3
5,31,0,1,0,0,0,0,3.187291229810528,3
0,28,0,1,0,0,1,0,3.0,3
5,32,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.0227072895348381,3
2,4,0,1,0,0,1,1,1.9373212839882525,3
2,4,0,1,0,0,1,1,1.9436967243181626,3
5,31,0,1,0,0,1,0,3.0,3
5,32,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,3.701579395767873,3
5,32,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,2.6665249396113615,3
5,46,0,1,0,0,0,0,1.0,3
6,47,0,1,1,0,0,0,6.0010353638103675,3
4,16,0,1,0,0,1,0,2.142848345127443,3
5,29,0,1,1,0,1,0,22.0,3
4,16,0,1,0,0,1,0,1.4471916770389053,3
4,30,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,1.0607723734490817,3
4,16,0,1,0,0,1,0,2.939757653415278,3
2,4,0,1,0,0,1,1,1.0431599119505761,3
2,4,0,1,0,0,1,1,1.891143113698071,3
2,4,0,1,0,0,1,1,2.4722988909137,3
4,17,0,1,0,0,1,0,18.0281408155228,3
5,32,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,3.8922914311973584,3
5,16,0,1,0,0,1,0,1.0,3
6,47,0,1,0,0,1,0,7.5692935325104465,3
6,47,0,1,0,0,0,0,3.9648108949178997,3
5,42,0,1,0,0,0,0,1.0,3
2,4,0,1,0,0,1,1,1.0,3
2,4,0,1,0,0,1,1,2.3724419199159366,3
4,17,0,1,0,0,1,0,10.403913944999697,3
2,4,0,1,0,0,1,1,1.901158010490989,3
0,28,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,3.0,3
4,16,0,1,0,0,1,0,1.198354063693765,3
2,4,0,1,0,0,1,1,1.8902637838909162,3
5,43,0,1,0,0,0,0,1.0,3
4,24,0,1,0,0,1,0,20.48053039120615,3
5,31,0,1,0,0,0,0,4.445237634037735,3
5,29,0,1,0,0,0,0,18.80194028469606,3
5,29,0,1,1,0,1,0,22.0,3
4,24,0,1,0,0,1,0,20.58659108789579,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.0777346369649847,3
4,16,0,1,0,0,1,0,4.897579230664666,3
5,32,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,0,0,3.927807267311759,3
4,16,0,1,0,0,1,0,2.3809447674273443,3
4,30,0,1,0,0,1,0,3.0,3
5,16,0,1,0,0,1,0,1.0,3
5,29,0,1,1,0,1,0,22.0,3
2,4,0,1,0,0,1,1,1.9109271844938425,3
5,32,0,1,0,0,1,0,3.0,3
4,17,0,1,0,0,1,0,3.100400173416152,3
2,4,0,1,0,0,1,1,3.54856098322328,3
2,4,0,1,0,0,1,1,2.2268303918715797,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,3.0,3
6,47,0,1,1,0,0,0,2.071488883996733,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,4.947266051005496,3
5,43,0,1,0,0,1,1,2.882316834390248,3
5,31,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.0508954827402222,3
0,28,0,1,0,0,1,0,3.0,3
5,28,0,1,0,0,1,0,3.0,3
5,29,0,1,0,0,0,0,15.524855437272635,3
2,4,0,1,0,0,1,1,3.0601712043707936,3
2,4,0,1,0,0,1,1,3.3157621537285826,3
4,16,0,1,0,0,1,0,1.6466851811554486,3
2,4,0,1,0,0,1,0,4.06261368041006,3
2,29,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,4.632964640346469,3
0,28,0,1,0,0,1,0,3.0,3
5,29,0,1,1,0,1,0,22.0,3
2,4,0,1,0,0,1,1,2.8129010091300777,3
4,30,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,0,0,3.0067263258521892,3
5,30,0,1,0,0,0,0,12.557661004755333,3
6,47,0,1,0,0,1,0,6.6930377544584685,3
6,47,0,1,0,0,0,0,1.4418741609405759,3
2,4,0,1,0,0,1,1,2.8496473906774114,3
4,16,0,1,0,0,1,0,1.9893924069727906,3
2,29,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,3.0,3
4,16,0,1,0,0,1,0,1.0918979454825553,3
4,16,0,1,0,0,1,0,2.57530146219648,3
2,4,0,1,0,0,1,1,1.4572856110069254,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,3.0,3
5,16,0,1,0,0,1,0,1.0,3
0,28,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,16,0,1,0,0,1,0,1.0,3
5,42,0,1,0,0,0,0,1.0,3
2,4,0,1,0,0,1,1,2.4798364988880066,3
4,18,0,1,0,0,1,0,18.59127399872584,3
5,30,0,1,0,0,0,0,12.617583740833746,3
5,28,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
4,24,0,1,0,0,1,0,20.38606853515041,3
4,27,0,1,0,0,1,0,21.46393908619744,3
4,16,0,1,0,0,1,0,1.115130705253356,3
5,29,0,1,1,0,1,0,22.0,3
2,4,0,1,0,0,1,0,3.0,3
4,20,0,1,0,0,1,0,19.183680927603106,3
4,16,0,1,0,0,1,0,1.4259283230178215,3
4,16,0,1,0,0,1,0,4.454514097652921,3
2,4,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,1,0,7.948237323580209,3
2,4,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,2.9612202254986615,3
5,28,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,1.4792065275312583,3
5,27,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.7930855646425403,3
5,43,0,1,1,0,0,0,1.0,3
6,47,0,1,0,0,1,0,6.412908873759765,3
6,47,0,1,0,0,0,0,5.747603118288211,3
5,31,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,1,0,8.779762875484483,3
5,31,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,1,0,8.225266835103126,3
5,29,0,1,0,0,0,0,14.194692143949558,3
2,4,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.6575032205750164,3
2,4,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,1.0,3
2,4,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,3.0,3
6,47,0,1,1,0,0,0,7.9756332883378205,3
5,16,0,1,0,0,1,0,1.0,3
2,4,0,1,0,0,1,1,2.8611728273505896,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.818119915600855,3
5,29,0,1,1,0,1,0,22.0,3
6,47,0,1,0,0,0,0,5.483942049530059,3
5,28,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.6648845229579456,3
2,4,0,1,0,0,1,1,1.1723198712016298,3
2,4,0,1,0,0,1,1,3.0,3
5,32,0,1,0,0,1,0,3.0,3
5,16,0,1,0,0,1,0,1.0,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
4,27,0,1,0,0,1,0,21.645189864971776,3
5,29,0,1,1,0,1,0,22.0,3
4,17,0,1,0,0,1,0,12.009876015574566,3
5,45,0,1,0,0,0,0,1.0,3
5,44,0,1,1,0,0,0,1.0,3
2,4,0,1,0,0,1,1,3.0,3
2,4,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.1572485593643957,3
2,4,0,1,0,0,1,0,3.0,3
4,17,0,1,0,0,1,0,9.8372949366182,3
5,29,0,1,0,0,0,0,20.61009645686918,3
2,4,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.8417448010636264,3
4,16,0,1,0,0,1,0,1.244311839419455,3
2,4,0,1,0,0,1,1,2.7231223518527963,3
2,4,0,1,0,0,1,1,2.6124025595861227,3
6,47,0,1,0,0,0,0,2.2587015480817083,3
6,47,0,1,0,0,0,0,7.523831845148981,3
2,4,0,1,0,0,1,1,1.4186986466734206,3
2,4,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.5154770148089787,3
5,32,0,1,0,0,1,0,3.0,3
5,43,0,1,0,0,1,1,2.844568197848862,3
4,16,0,1,0,0,1,0,2.8501388645325916,3
2,4,0,1,0,0,1,1,1.7474709381337565,3
0,27,0,1,0,0,1,0,3.0,3
5,32,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.2866504141154476,3
6,47,0,1,0,0,0,0,5.476034188435997,3
2,4,0,1,0,0,1,1,2.488322557884334,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,2.892827988660224,3
4,17,0,1,0,0,1,0,12.18363923129509,3
2,4,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.4849410072694593,3
5,16,0,1,0,0,1,0,1.0,3
6,47,0,1,0,0,0,0,1.0,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.6779208344168217,3
4,17,0,1,0,0,1,0,15.25117590904492,3
5,31,0,1,0,0,0,0,4.345005295644171,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.0,3
2,4,0,1,0,0,1,0,3.8128150928919027,3
2,4,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.4216575227853234,3
4,16,0,1,0,0,1,0,2.993768795716229,3
4,16,0,1,0,0,1,0,1.1738405761748474,3
2,4,0,1,0,0,1,1,2.537106541818548,3
2,4,0,1,0,0,1,1,2.586841118020879,3
2,4,0,1,0,0,1,0,2.25456052581567,3
2,4,0,1,0,0,1,0,4.136680907540641,3
2,4,0,1,0,0,1,1,4.7448393944088725,3
5,42,0,1,1,0,0,0,1.0,3
5,44,0,1,1,0,0,0,1.0,3
3,26,0,1,0,0,1,0,3.0,3
4,17,0,1,0,0,1,0,10.579882039304145,3
2,4,0,1,0,0,1,0,3.0,3
5,29,0,1,1,0,1,0,22.0,3
2,4,0,1,0,0,1,1,1.605774819356887,3
5,42,0,1,1,0,0,0,1.0,3
4,17,0,1,0,0,1,0,3.2035649452408075,3
5,31,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,4.016169086461968,3
2,4,0,1,0,0,1,0,4.678637253480889,3
4,19,0,1,0,0,1,0,18.746268096205224,3
5,29,0,1,0,0,0,0,17.153382132204598,3
2,4,0,1,0,0,1,1,3.0,3
2,4,0,1,0,0,1,1,2.7935308492528503,3
4,17,0,1,0,0,1,0,18.32093498264657,3
4,16,0,1,0,0,1,0,2.0490227791405093,3
5,31,0,1,0,0,1,0,3.0,3
4,30,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.6021444009542583,3
6,47,0,1,0,0,0,0,1.0,3
5,32,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.1829279290507202,3
4,16,0,1,0,0,1,0,2.0316113081797593,3
5,31,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,1.0,3
4,28,0,1,0,0,1,0,21.717503956510342,3
2,4,0,1,0,0,1,1,2.11352578602786,3
2,4,0,1,0,0,1,0,3.0,3
4,20,0,1,0,0,1,0,19.119916374641136,3
2,4,0,1,0,0,1,1,1.769492933191937,3
5,42,0,1,0,0,1,1,1.9352187427876169,3
2,4,0,1,0,0,1,1,2.3236792364042436,3
4,23,0,1,0,0,1,0,20.298254245534334,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.75759026758492,3
4,16,0,1,0,0,1,0,1.4593472989568141,3
4,17,0,1,0,0,1,0,3.778759915116735,3
4,17,0,1,0,0,1,0,14.247802807876674,3
2,4,0,1,0,0,1,1,2.418761778577388,3
5,32,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.5188598981451826,3
4,16,0,1,0,0,1,0,1.9348211348968283,3
2,4,0,1,0,0,1,1,1.948176463177573,3
2,4,0,1,0,0,1,1,1.6732085563878412,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,16,0,1,0,0,1,0,1.0,3
5,27,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.6197488917092695,3
4,16,0,1,0,0,1,0,3.9814373809449446,3
2,4,0,1,0,0,1,0,3.0,3
5,45,0,1,0,0,0,0,1.0,3
4,16,0,1,0,0,1,0,2.1912774812156885,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,0,0,4.30226346691401,3
5,32,0,1,0,0,1,0,3.0,3
5,45,0,1,0,0,1,1,5.153097038938646,3
2,4,0,1,0,0,1,0,3.0,3
0,28,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.5382650495927115,3
2,4,0,1,0,0,1,1,1.0616595431789622,3
5,31,0,1,0,0,1,0,3.0,3
0,28,0,1,0,0,1,0,3.0,3
3,30,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.0,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
4,17,0,1,0,0,1,0,4.590534623719781,3
5,16,0,1,0,0,1,0,1.0,3
5,32,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,1,0,8.507202606207022,3
5,32,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,3.6607888827848005,3
5,32,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,1.717660968247005,3
4,16,0,1,0,0,1,0,2.7544010816262166,3
5,31,0,1,0,0,1,0,3.0,3
4,19,0,1,0,0,1,0,18.73360224211369,3
6,47,0,1,0,0,0,0,3.195674542851092,3
5,29,0,1,0,0,0,0,15.59194469977657,3
4,22,0,1,0,0,1,0,19.850719142678425,3
5,27,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,16,0,1,0,0,1,0,1.0,3
5,31,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,4.232217557253577,3
2,4,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
3,29,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,29,0,1,0,0,1,0,3.0,3
1,29,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.1392720726633874,3
4,16,0,1,0,0,1,0,4.1761007570811834,3
5,43,0,1,0,0,0,0,1.0,3
5,29,0,1,1,0,1,0,22.0,3
5,31,0,1,0,0,1,0,3.0,3
